	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3	median	mean	sd	F_stat	p	bonferroni_p	BH_p
AMP_to_3-phosphoglycerate	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	8.76356092008266	1.52727272727272	0.226790335290478	1	0.295504621611521
Acetone_carboxylase	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266666666666667	1.46059348668044	1.52727272727271	0.226790335290479	1	0.295504621611521
Staphylococcus_Two-component_and_Pore-forming_Cytolysins	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133333333333333	0.730296743340221	1.52727272727271	0.226790335290479	1	0.295504621611521
Symbiotic_colonization_and_sigma-dependent_biofilm_formation_gene_cluster	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266666666666667	1.46059348668044	1.52727272727271	0.226790335290479	1	0.295504621611521
ECF_class_transporters	0	0	0	0	22795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	760	4161.74718780135	1.52659054747706	0.226891411316497	1	0.295504621611521
Phenylacetyl-CoA_catabolic_pathway_(core)	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.9	327.708275441899	1.52380759882806	0.227304335830617	1	0.295534625316651
Campylobacter_Iron_Metabolism	0	0	0	0	47393	0	5433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1760.86666666667	8675.36026374393	1.5188865700647	0.228036810117584	1	0.295979284364946
D-Galacturonate_and_D-Glucuronate_Utilization	0	0	266	699	0	0	0	0	0	0	13	0	8	0	0	0	180794	0	76	42	0	0	0	93	0	0	521	0	0	0	0	6083.73333333333	32997.8909032739	1.50905205787364	0.229509529771215	1	0.297381578746292
Melibiose_Utilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24635	0	0	0	0	0	0	0	0	0	3578	0	0	3493	0	1056.86666666667	4542.433433618	1.49575155395749	0.231520338592811	1	0.29947511374292
Terminal_cytochrome_oxidases	0	0	0	0	30730	0	0	0	0	0	1473	0	0	6785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1299.6	5698.97162290011	1.47774104898443	0.234278681461888	1	0.302179273500114
Terminal_cytochrome_d_ubiquinol_oxidases	0	0	0	0	30730	0	0	0	0	0	0	0	0	6785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1250.5	5703.76952640487	1.47512507873554	0.234682758606012	1	0.302179273500114
MazEF_toxin-antitoxing_(programmed_cell_death)_system	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0.366666666666667	1.67091412795167	1.47432286023835	0.234806849725022	1	0.302179273500114
Chitin_and_N-acetylglucosamine_utilization	0	0	0	0	0	0	0	0	0	0	9305	0	0	0	0	0	0	0	38578	0	0	0	0	0	0	0	0	0	0	0	0	1596.1	7188.15849205459	1.46317290303089	0.236540182702324	1	0.303893997437901
Ribosome_activity_modulation	0	0	0	1176	0	0	0	0	0	0	0	0	0	0	0	0	113	0	7010	0	0	9	0	4621	5	0	0	0	0	0	0	431.133333333333	1512.17260311421	1.44176831806569	0.239913216170137	1	0.30770595238065
CO2_uptake,_carboxysome	147	0	9	22	0	0	19	0	0	0	112	277	0	0	55	0	0	0	0	32	0	0	0	38	0	0	0	0	114	0	0	27.5	60.9152888345209	1.43576978273888	0.240869397247368	1	0.308410478232272
Lysine_fermentation	0	0	0	0	73916	0	22022	0	0	0	0	0	0	0	6958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3429.86666666667	13950.698590179	1.42416792019531	0.242732510994215	1	0.310271911186534
Phosphoglycerate_transport_system	0	0	0	1904	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.1666666666667	347.425812803682	1.39540618947029	0.247430862285745	1	0.315260902104546
Glutaredoxin_3_containing_cluster	0	0	0	0	16228	0	1933	0	0	0	0	2225	5202	1653	2796	0	0	0	0	0	0	0	0	0	0	0	1069	0	0	1092	0	1073.26666666667	3092.95145210161	1.39518566578501	0.247467330807658	1	0.315260902104546
Siderophore_Enterobactin	36	110	24	49	0	28	0	6	13	0	0	0	0	23	0	0	2422	0	22	34	5	111	0	0	109	0	0	0	41	0	2.5	101.1	439.627063739727	1.38173370673265	0.249704933366917	1	0.31757775082571
COG4319	0	0	0	10868	0	0	7749	0	10066	0	8624	12405	21363	6427	13955	0	0	0	0	11966	0	0	0	16757	0	0	8617	10221	0	0	0	4633.93333333333	6320.9337368578	1.37193615948581	0.251350935377292	1	0.319135693494116
Phage_tail_fiber_proteins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0.233333333333333	0.971430986184577	1.3401403956605	0.256789245151222	1	0.325495397700043
Ribosome_SSU_eukaryotic_and_archaeal	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0.333333333333333	1.18418699983352	1.2967409948542	0.264458831793938	1	0.334657419866118
Cell_Division_Cluster	0	0	0	0	0	0	52483	0	0	0	52593	85915	96104	31279	50327	0	0	0	0	70702	0	0	0	0	0	0	0	46169	90611	0	0	19206.1	32122.3480691	1.27280083947156	0.268816395121468	1	0.339604712503455
Alkaloid_biosynthesis_from_L-lysine	831	174	515	225	710	802	2966	0	549	32	2943	2903	0	230	2102	0	0	0	404	461	0	0	0	1388	0	0	2784	1872	666	2703	432.5	842	1064.8247386955	1.25181254584309	0.272713609435779	1	0.343954935028819
Integrons	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	9	0	0	0	0	0	0	0	0	0	0	0	4.36666666666667	21.903366665067	1.24885532481996	0.273268616685351	1	0.344082411042352
CBSS-49338.1.peg.459	0	0	0	1790	0	0	241	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	886	0	0	0	109.466666666667	363.05112524303	1.22488496673204	0.277822180627496	1	0.349235842314497
Phage_packaging_machinery	0	0	4261	0	3327	3433	0	0	0	0	0	0	0	0	0	0	4218	0	0	0	0	0	0	0	0	0	0	3026	0	1267	0	651.066666666667	1400.09105451022	1.18813769079893	0.284997774080595	1	0.35766276945876
Alanine_biosynthesis	0	0	0	54206	0	0	33004	0	0	0	11899	49339	84410	29053	48864	0	0	0	0	57998	0	0	0	0	0	0	28033	27135	0	27299	0	15041.3333333333	23344.6460262724	1.16151321507267	0.290349760789882	1	0.363777055667323
Recycling_of_Peptidoglycan_Amino_Acids	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	11062	0	0	0	0	0	0	0	0	0	0	0	0	0	20064	0	0	1237.53333333333	4214.04579728427	1.13888936371917	0.295002550696247	1	0.368996589814777
CBSS-562.2.peg.5158_SK3_including	0	0	0	5015	0	0	0	0	0	0	0	0	0	0	0	0	670	0	0	0	0	2	0	0	6	0	0	0	0	0	0	189.766666666667	919.498052100216	1.11684669526511	0.299631634128045	1	0.374169322354296
Auxin_biosynthesis	0	0	0	0	38189	0	22195	13046	0	0	23305	31627	32677	0	19769	0	0	0	0	0	0	0	0	0	0	0	19187	14350	34647	18582	0	8919.13333333333	12940.7753398088	1.06992268239076	0.309814511001185	1	0.386249012070556
tRNA_processing	0	0	0	43912	0	0	28333	0	0	0	31433	43958	58623	17644	32921	0	0	0	0	36551	0	0	0	0	0	0	19819	23485	0	19420	0	11869.9666666667	17531.9292159572	1.05518516950575	0.313108629142825	1	0.389714845468409
Valine_degradation	0	0	0	0	25193	0	0	0	0	0	0	0	0	0	14586	0	0	0	0	0	0	0	0	12238	0	0	0	0	0	0	0	1733.9	5592.52892243535	1.01517398830445	0.32229480442944	1	0.40049092091396
CBSS-323097.3.peg.2594	0	0	0	0	0	0	0	0	560	0	0	0	0	119	272	0	0	0	0	0	0	0	0	0	0	0	248	0	0	259	0	48.6	125.872294341363	0.989294064415879	0.328433348927715	1	0.407450864954514
Protection_from_Reactive_Oxygen_Species	12542	12324	11818	11354	12170	15123	18418	8819	17937	12206	16894	22460	36228	8518	21293	13407	11941	11481	13180	13650	9240	8297	0	16889	17104	11659	13003	11567	10647	12658	12433	13760.9	6012.27112031202	0.977286612539875	0.331336016260161	1	0.410380229289546
COG3146_experimental	0	0	0	10008	0	0	11080	0	0	0	8624	12405	24500	7044	9101	0	6871	0	0	11161	0	0	0	10405	0	0	9701	7615	12455	0	0	4699	6183.20642742404	0.933891322266675	0.342127145453968	1	0.423054447396586
Anaerobic_respiratory_reductases	0	0	0	0	0	0	12105	0	0	0	7602	0	0	0	4676	0	0	0	25049	0	1199	0	0	10289	104	714	0	0	0	0	0	2057.93333333333	5364.01757520671	0.919268173566405	0.345873621611007	1	0.426990562184272
Molybdenum_cofactor_biosynthesis	30717	0	0	33359	0	0	22303	0	0	0	8624	12405	46300	14266	12622	0	14758	0	0	0	13707	0	0	19439	11568	0	11103	20259	29132	10916	9770	10382.6	12420.1175312336	0.913777428117358	0.347295188610524	1	0.428048378807767
Pyruvate_Alanine_Serine_Interconversions	0	54172	0	0	0	0	0	0	0	0	0	0	0	0	25297	0	0	0	0	0	0	0	0	33084	0	0	19626	0	0	19090	0	5042.3	12670.845093744	0.911119825293369	0.347986191916204	1	0.42820378810468
Dehydrogenase_complexes	0	0	0	0	89669	0	0	0	0	0	50436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60378	0	0	0	0	6682.76666666667	21082.7936310278	0.9014035799509	0.350529016194464	1	0.430633702229179
Pyruvate:ferredoxin_oxidoreductase	27761	19515	19440	24406	24248	24483	12974	30883	29528	26339	15232	27511	16912	14135	12728	34037	28386	36989	31588	28407	21975	29436	25490	5035	20383	28562	14728	18762	21894	14454	24327	22874.0333333333	7405.43824628497	0.884552591560813	0.355001515979591	1	0.435422571379498
Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	0	0	6624	0	0	0	4914	0	0	0	6306	0	14343	3517	0	0	0	0	0	7628	0	0	0	6735	0	0	618	3879	0	679	0	1841.43333333333	3442.0886770854	0.852841073225653	0.363640189134811	1	0.445297679102079
Methionine_Salvage	0	0	0	655	0	0	0	0	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.4	161.435500091074	0.817936133477874	0.373500396261781	1	0.456634355429726
ClpAS_cluster	0	13012	0	0	0	0	15356	0	0	0	0	0	25283	0	12110	0	0	0	13361	0	0	0	0	12634	0	0	0	0	0	0	0	3058.53333333333	6561.37223207281	0.802284989150877	0.378047200665493	1	0.461448918042583
Rubrerythrin	7027	6059	3976	7308	5826	5787	3413	0	6366	0	0	0	5241	0	3245	0	9187	10801	6031	2312	9172	11310	11393	1619	8750	10598	3597	2588	5732	3558	5486.5	5029.86666666667	3691.55036800803	0.796629178287443	0.379710042166466	1	0.462733459746272
P_uptake_(cyanobacteria)	0	0	0	13634	0	0	12371	0	9871	0	9835	0	21503	9475	8651	0	0	0	0	0	0	0	0	12984	0	0	0	0	0	9009	0	3577.76666666667	5947.52862429275	0.774877259080237	0.386205686764617	1	0.469893917443949
Phage_tail_proteins_2	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	204	0	0	0	8	12	0	0	13	0	0	0	0	0	0	17.1666666666667	61.7101586301714	0.730635215866792	0.399932207539046	1	0.485815085440059
CBSS-196164.1.peg.1690	31589	28435	23732	30845	24788	31452	29332	0	30557	0	31822	45973	46262	19999	23888	55612	43538	53472	34287	31666	40946	0	0	25102	41731	0	30096	16153	26995	29928	30012	27606.6666666667	15488.5900124806	0.719652934036703	0.403451928603655	1	0.489306499010513
Periplasmic-Binding-Protein-Dependent_Transport_System_for_&#945;-Glucosides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	62	0	0	51	0	6.16666666666667	19.0173846661477	0.709514483378902	0.406742624119056	1	0.492509439428505
Colanic_acid_biosynthesis	1737	1714	1028	0	2248	3095	3535	0	0	0	5160	6203	7775	1262	0	0	47706	0	0	3404	0	0	0	1024	0	0	0	4472	1789	5599	1026	3258.36666666667	8681.77702087711	0.701645855592868	0.409324536859238	1	0.494845293364118
Hexose_Phosphate_Uptake_System	2297	0	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	4197	0	0	0	0	0	0	0	0	0	0	0	2166	0	0	418.666666666667	1137.66428395573	0.662672535637281	0.42248738088743	1	0.509944959733555
COG3533	7369	6776	6322	4071	7548	7471	0	0	4493	0	0	0	3813	0	0	0	163940	0	6046	0	0	0	0	12396	0	0	8480	0	5744	8273	0	8424.73333333333	29603.6299439354	0.658858804156799	0.423810134281838	1	0.510728269929464
Pterin_metabolism_3	0	0	0	8280	0	0	7749	0	0	0	8624	12405	18294	5642	9101	0	0	0	0	9437	0	0	0	8038	0	0	7170	7615	0	0	0	3411.83333333333	4982.86353127038	0.623912058798433	0.436235878047756	1	0.524867929460634
Nucleoid-associated_proteins_in_Bacteria	6	11	12	3	12	12	0	0	11	0	0	0	5	4	6	0	200	0	13	8	0	7	0	0	14	0	5	0	6	5	5	11.3333333333333	35.9629438913631	0.615271571966197	0.439395931235981	1	0.527832196318341
Lysine_Biosynthesis_DAP_Pathway	0	0	0	0	108764	0	63559	0	0	0	33758	51242	101918	0	57878	0	0	0	0	0	0	0	0	0	0	0	40298	43306	0	39994	0	18023.9	31472.4127981075	0.588675977269861	0.449353294873009	1	0.538939553028071
WhiB_and_WhiB-type_regulatory_proteins_	366	449	161	359	0	229	1430	0	165	2	1666	2189	2253	148	911	4	0	195	258	0	0	4	0	1237	0	0	123	1109	430	109	163	459.9	665.436872313582	0.543801422805365	0.466996752979659	1	0.559215701040413
Glycine_reductase,_sarcosine_reductase_and_betaine_reductase	0	0	0	0	0	0	266	0	0	0	1687	3066	0	0	1624	0	0	0	0	2870	0	0	0	0	0	0	1163	1432	0	1225	0	444.433333333333	874.338081984993	0.530003621966722	0.472650039256327	1	0.565092633685009
Uptake_of_selenate_and_selenite	0	0	0	0	0	0	6468	0	0	0	0	0	0	0	0	0	2180	0	0	0	1979	0	0	0	0	0	0	0	0	0	0	354.233333333333	1269.52920090639	0.527878450478939	0.473530831412771	1	0.565254126316347
Acid_resistance_mechanisms	0	9109	9874	10302	11768	11663	0	20413	0	0	0	0	16602	7163	11270	0	18771	23640	13387	0	0	20169	0	3845	0	18683	11341	0	10176	0	8136	7605.86666666667	7855.33577821507	0.513882336299176	0.479400518881845	1	0.571360995774274
Ribosome_SSU_mitochondrial	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0.647719252365604	0.467966573816156	0.499547189565974	1	0.59443762902827
tRNA-methylthiotransferase_containing_cluster	0	0	0	0	39576	0	21770	0	0	0	22439	30527	38561	0	0	0	0	0	0	0	0	0	0	30010	0	0	0	17179	0	0	0	6668.73333333333	12897.6178766451	0.462043502926867	0.502251973300074	1	0.596719429093192
CBSS-269799.3.peg.2220	828	110	688	120	516	556	3921	0	785	0	3097	4684	5498	159	2678	0	0	0	219	434	0	0	0	1002	0	0	3366	2054	659	3483	475	1161.9	1614.18213197037	0.454852214959583	0.505570371644553	1	0.599721974501677
CBSS-393130.3.peg.794	0	0	0	21424	0	0	16910	0	0	0	18901	25135	33357	16252	17680	0	4523	5988	0	20856	0	0	0	0	0	4971	15260	15708	0	14799	0	7725.46666666667	9909.03926145504	0.357588021593839	0.55465526557186	1	0.656919830161672
Terminal_cytochrome_O_ubiquinol_oxidase	0	0	0	0	0	0	0	0	0	0	1473	0	0	0	0	0	760	0	0	0	0	0	0	0	27	0	0	0	0	0	0	75.3333333333333	298.143951962729	0.340468144094045	0.564230150695739	1	0.667217557296989
RNA_polymerase_chloroplast	32	12	22	31	9	8	6	9	12	28	6	0	0	11	0	8	37	31	9	31	0	12	6	0	6	6	3	8	6	9	8.5	11.9333333333333	11.0887744832434	0.334126349743884	0.567859588867645	1	0.670463502120989
Protein_YjgK_cluster_linked_to_biofilm_formation	34	57	75	34	27	28	0	0	19	0	0	53	96	29	55	0	546	0	14	43	0	27	0	0	37	0	22	40	30	14	27	42.6666666666667	98.2215417531603	0.313728717105777	0.579855217490293	1	0.683561827150299
Denitrification	0	0	0	0	0	0	43478	0	0	1196	30322	38212	80028	0	31295	0	0	0	23397	25044	0	0	0	0	0	0	16054	28563	0	15480	0	11102.3	18978.3917129546	0.302404489316683	0.586739137643172	1	0.690602898033423
Flavodoxin	0	0	0	0	0	0	0	0	4664	0	3442	4833	6597	2982	3799	0	0	0	0	0	0	0	0	2936	0	0	2826	3907	0	2865	0	1295.03333333333	1978.93378612956	0.270747122344583	0.606921297046546	1	0.713250144436096
L-ascorbate_utilization_(and_related_gene_clusters)	3587	2516	3986	2997	2967	4503	3406	4069	2055	3062	2242	4363	2601	825	1560	3167	5769	4511	3606	1892	3042	2780	3616	11247	1736	3431	4524	1853	2771	5343	3114.5	3467.56666666667	1855.39685657875	0.262086887271687	0.612704450509699	1	0.718931847502092
Ubiquinone_Biosynthesis	0	0	0	4560	0	0	0	0	0	0	6292	6647	0	0	5258	0	0	0	0	0	0	0	0	0	0	0	0	3777	0	0	0	884.466666666667	2059.53901325671	0.238674462086609	0.628969680263731	1	0.736876379659827
Streptococcal_Mga_Regulon	0	2638	0	0	0	0	1365	0	0	0	2230	2130	2548	0	1485	0	0	0	0	0	0	0	0	4430	0	0	2506	0	0	2431	0	725.433333333333	1218.48817246487	0.228118699974205	0.63662978083237	1	0.744699651035396
CMP-N-acetylneuraminate_Biosynthesis	0	0	6956	7325	5889	0	0	0	0	0	0	0	0	0	111	0	0	0	0	9074	0	0	0	0	20355	0	4949	0	0	4911	0	1985.66666666667	4408.93318344608	0.197616491213069	0.660068886441725	1	0.770927913594495
Biogenesis_of_cbb3-type_cytochrome_c_oxidases	0	0	0	0	0	0	0	0	0	0	0	0	11580	0	0	0	0	0	0	0	0	0	0	4100	0	0	0	0	4530	0	0	673.666666666667	2332.76879049019	0.183238154155561	0.671879793916637	1	0.782465963744243
Listeria_phi-A118-like_prophages	0	40	183	0	96	0	79	0	0	0	0	879	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	42.6666666666667	162.796961196186	0.183080480900393	0.672012325062668	1	0.782465963744243
Ferrous_iron_transporter_EfeUOB,_low-pH-induced	0	0	0	0	3960	0	0	0	0	0	0	0	8761	0	0	0	537	0	0	0	0	0	0	3266	0	0	0	0	0	0	0	550.8	1803.16222996884	0.175057617661056	0.678847324234138	1	0.789212073266068
Staphylococcal_phi-Mu50B-like_prophages	15649	13904	11755	15400	12252	15814	19321	16053	15547	12398	20826	30986	31130	9880	15830	18119	13135	18353	16644	15720	10926	14324	12600	12392	10354	10903	14889	16195	13290	14830	15144.5	15647.3	4952.98961025665	0.153575716677137	0.698108324508857	1	0.810361577301246
NADPH:quinone_oxidoreductase_2	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	16.4010092204192	0.141414141414141	0.709713509620382	1	0.82257315029396
COG2363	0	0	0	59026	0	0	24498	25968	0	0	26502	42286	65131	29445	40409	0	0	30841	0	54874	0	22935	0	0	0	0	31914	23295	0	31204	0	16944.2666666667	20678.911633358	0.132329403686187	0.718761388138205	1	0.831787988104976
Vibrio_pathogenicity_island	3	2	8	10	3	2	0	0	0	0	8	38	16	0	4	0	0	0	0	0	0	0	0	3	2	20	9	0	6	11	2	4.83333333333333	8.13711519386084	0.105386049591385	0.747872452353859	1	0.864157498299124
Respiratory_Complex_I	0	0	0	0	0	0	0	0	0	0	17864	8039	0	0	12711	0	0	0	6114	0	0	0	0	0	0	0	0	0	0	0	0	1490.93333333333	4218.23654879728	0.101787620488924	0.752062872713533	1	0.867676799873452
Inorganic_Sulfur_Assimilation	0	0	44734	0	0	0	38061	0	0	0	19647	25573	64578	14682	22620	23045	0	0	0	0	0	0	0	36176	0	0	0	13582	0	0	0	10089.9333333333	16975.9872069513	0.0790247270926833	0.780690399152093	1	0.8992120826487
Central_meta-cleavage_pathway_of_aromatic_compound_degradation	0	0	0	0	0	0	0	0	0	0	12	0	2622	0	0	0	660	0	0	0	0	0	0	1069	0	0	0	5	0	0	0	145.6	519.1980952093	0.0782282105622655	0.781768815917537	1	0.8992120826487
Neotrehalosadiamine_(NTD)_Biosynthesis_Operon	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0.233333333333333	0.897634182970313	0.0600428877769834	0.808215166861749	1	0.928222873456373
Glutamine_synthetases	23596	27067	25589	27379	20528	25784	30302	40454	24940	0	22861	48103	51031	16459	20582	0	39331	47014	24605	28328	31760	36322	34565	24873	31984	0	20548	23875	20644	20213	25264.5	26291.2333333333	12472.8100301065	0.0522988090661526	0.82077245743446	1	0.941218642564782
Benzoate_degradation	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	9.98136194148356	0.0485403231398653	0.82722150375892	1	0.947181117597072
Iron_acquisition_in_Streptococcus	0	0	0	0	0	0	1876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	154	0	0	0	0	0	72.6666666666667	342.766567127294	0.0380250402990942	0.846800946689909	1	0.968137432263878
Ribosome_LSU_eukaryotic_and_archaeal	0	2	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	2.3889111644689	0.0338777979431338	0.855293527255749	1	0.975275835238249
D-galactarate,_D-glucarate_and_D-glycerate_catabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2903	0	0	0	0	0	0	4378	0	0	0	0	3864	0	0	371.5	1150.47848366639	0.0337242715420093	0.855617982102158	1	0.975275835238249
Broadly_distributed_proteins_not_in_subsystems	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4729	0	0	0	0	0	0	0	0	0	720	0	3950	0	0	313.3	1107.02512665002	0.0239254951638748	0.878184232381896	1	0.999494967185402
DedA_family_of_inner_membrane_proteins	0	0	0	0	0	5123	0	0	0	0	0	0	0	0	0	0	2335	0	0	0	1979	0	0	0	1529	0	0	0	0	0	0	365.533333333333	1081.87572532961	0.0213979438860699	0.884748161615242	1	1
Biogenesis_of_cytochrome_c_oxidases	0	0	0	0	0	0	4898	0	0	0	3514	2155	11506	0	2980	0	45	0	1676	0	0	0	0	5594	0	0	0	2001	0	121	0	1149.66666666667	2496.35276482247	0.0206227130179758	0.886840072321921	1	1
Xylose_utilization	48	0	10	83	114	114	0	0	19	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3833	0	0	0	0	43	0	0	142.333333333333	697.820663323263	0.0184281892759564	0.892989818516482	1	1
Phenylpropanoid_compound_degradation	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1458	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	266.774346075739	0.0178134544194691	0.894778668294151	1	1
Aromatic_Amin_Catabolism	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	1202	0	0	400	0	0	0	0	0	0	0	5	553	0	0	84.8666666666667	252.133206902598	0.0142604163963512	0.905797700115485	1	1
Phage_nin_genes_-_N-independent_survival	284	29	115	0	0	0	6	0	0	0	0	0	168	0	0	0	710	0	0	0	19	10	0	50	0	0	0	47	236	160	0	61.1333333333333	144.010232714335	0.0130999307353296	0.909693978141581	1	1
L-rhamnose_utilization	17801	15351	15496	15968	14112	19007	27915	0	23202	0	30079	41417	51401	10168	28294	0	155116	0	14758	17387	0	0	0	29585	0	0	13704	19061	16293	13714	15423.5	19660.9666666667	28741.5011383975	0.011887037054665	0.91395814470076	1	1
4-Hydroxyphenylacetic_acid_catabolic_pathway	0	0	1205	999	0	0	0	0	0	0	0	0	0	682	0	0	2568	0	274	1130	0	0	0	0	0	820	0	5	0	0	0	256.1	574.352970291578	0.00708479896888159	0.933519206961992	1	1
Copper_homeostasis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9322	0	637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331.966666666667	1701.91977774661	0.0067644990526097	0.93503577956445	1	1
DNA-binding_regulatory_proteins,_strays	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	589	0	20.3666666666667	107.472685650446	0.00202306843391233	0.964443672129581	1	1
Chorismate:_Intermediate_for_synthesis_of_Tryptophan,_PAPA_antibiotics,_PABA,_3-hydroxyanthranilate_and_more.	0	0	0	0	0	0	42018	0	0	0	27574	36347	66164	0	40618	0	0	0	0	0	0	0	0	0	0	0	0	17825	0	0	0	7684.86666666667	17039.9676050634	9.92956110314293e-31	0.999999999999999	1	1
Teichoic_and_lipoteichoic_acids_biosynthesis	0	0	0	0	0	0	5889	0	0	0	6798	9327	11196	0	5526	0	0	0	0	0	0	0	0	10171	0	0	0	5319	0	8775	0	2100.03333333333	3714.88419537641	9.2595483341871e-31	0.999999999999999	1	1
Aminopeptidases_(EC_3.4.11.-)	0	0	0	0	0	0	18837	0	0	0	3676	10302	40664	0	24241	0	0	0	0	0	0	0	0	0	0	0	11104	16141	0	11193	0	4538.6	9481.03546869332	7.19670758086199e-31	0.999999999999999	1	1
DNA-replication	0	0	0	0	0	0	204127	0	0	0	173769	314116	0	0	216969	0	0	0	0	0	0	0	0	0	0	0	0	187838	0	0	0	36560.6333333333	85659.8370579349	6.28684968865576e-31	0.999999999999999	1	1
Biotin_biosynthesis	0	0	0	0	0	0	20522	0	0	0	12730	0	0	0	23605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1895.23333333333	5967.27895988259	5.06051734698747e-31	0.999999999999999	1	1
DNA_repair,_bacterial_UvrD_and_related_helicases	0	0	0	0	0	0	7767	0	0	0	8675	10669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4908	6882	0	4879	0	1459.33333333333	3111.57400387797	3.29959094226575e-31	1	1	1
Experimental-Ubiquinone_BiosynthesisVDC	0	0	0	0	0	0	0	0	0	0	6292	6647	0	0	5258	0	0	0	0	0	0	0	0	0	0	0	0	3777	0	0	0	732.466666666667	1943.9467804077	2.11344834787367e-31	1	1	1
Peptidoglycan_biosynthesis--gjo	0	0	0	0	0	0	6442	0	0	0	7065	8168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	722.5	2216.47145411272	4.29282145762638e-31	1	1	1
Perosamine_Synthesis_Vibrio	0	0	0	0	0	0	2654	0	0	0	3077	3350	0	0	1999	0	0	0	0	0	0	0	0	0	0	0	0	1983	0	0	0	435.433333333333	1016.66068266564	3.6521930738034e-31	1	1	1
